ID_CLIENT;BALANCE;NB_PRODUITS;CARTE_CREDIT;SALAIRE;SCORE_CREDIT;CHURN
15674922;171137.62;1;Yes;167023.95;;Yes
15621685;123757.52;14;Yes;;;No
15670552;115141.18;1;Yes;39806.75;560.0;No
15603880;114141.64;1;Yes;60988.21;519.0;Yes
15611088;0.0;2;Yes;84126.75;790.0;No
15714575;107926.02;1;No;17375.27;742.0;Yes
15699523;126817.65;2;Yes;123269.71;499.0;No
15679283;129731.64;2;Yes;178123.86;694.0;No
15691906;127421.78;2;Yes;108876.75;664.0;Yes
15667632;0.0;2;No;72500.68;703.0;No
15748752;102772.67;2;Yes;70705.58;608.0;No
15764444;125850.53;2;Yes;87008.17;679.0;No
15739271;122394.0;1;Yes;22113.93;582.0;No
15601627;148163.57;1;No;122925.4;587.0;No
15683503;0.0;3;No;110916.15;601.0;Yes
15625461;187841.99;2;Yes;147224.27;613.0;No
15807923;115301.31;1;Yes;43527.4;716.0;Yes
15710315;135759.4;1;No;112813.79;529.0;Yes
15642530;144090.42;1;Yes;140938.95;706.0;Yes
15642824;174506.1;2;No;161802.82;826.0;Yes
15599084;191523.09;1;Yes;167058.75;782.0;No
15776051;0.0;2;Yes;51143.43;551.0;No
15643523;0.0;2;Yes;19500.1;710.0;No
15786852;158651.29;2;Yes;179445.28;;No
15672237;0.0;1;Yes;100598.98;633.0;No
15705383;125476.31;1;Yes;91775.51;642.0;No
15682472;129433.34;2;No;38131.77;828.0;No
15752953;0.0;2;No;17622.82;634.0;No
15731760;0.0;1;No;90860.97;681.0;No
15674720;123067.63;1;Yes;98162.44;691.0;Yes
15695699;0.0;2;Yes;10334.05;687.0;No
15720941;147833.3;2;No;1561.58;710.0;No
15611580;79281.61;1;Yes;117547.76;751.0;No
15642345;93059.34;1;Yes;7571.51;714.0;Yes
15645744;0.0;2;No;157397.57;826.0;No
15774224;131563.88;2;Yes;170638.98;613.0;No
15654859;131629.17;2;Yes;122109.58;612.0;Yes
15589805;139810.34;1;Yes;152417.79;563.0;No
15759618;0.0;1;Yes;149892.79;535.0;Yes
15729763;116114.93;13;Yes;;;No
15674678;79120.27;1;No;548.52;731.0;Yes
15654891;0.0;2;Yes;180591.32;811.0;No
15762455;66220.17;1;No;170819.01;624.0;No
15776725;172192.49;1;Yes;136902.01;724.0;No
15756926;96462.25;2;No;48986.18;833.0;No
15625524;0.0;14;Yes;;;No
15600934;125095.94;1;Yes;171189.83;758.0;Yes
15756992;0.0;2;Yes;163457.55;701.0;No
15615176;0.0;2;Yes;154364.66;732.0;No
15684367;0.0;2;No;96398.51;555.0;No
15663650;107304.39;3;Yes;28806.32;698.0;Yes
15736510;0.0;3;Yes;66652.75;605.0;Yes
15774382;169377.31;1;Yes;123535.05;579.0;No
15576760;73088.06;2;No;196142.26;673.0;No
15742285;118756.62;1;Yes;20367.68;559.0;No
15610454;119278.44;1;Yes;197148.24;724.0;No
15659105;61196.54;1;Yes;58170.24;669.0;No
15661591;130969.77;2;Yes;158891.79;413.0;No
15591512;115761.51;1;No;112350.21;564.0;Yes
15748936;0.0;2;No;162922.65;709.0;No
15756920;70655.48;1;No;78955.8;576.0;Yes
15643575;65349.71;1;No;64539.64;757.0;No
15765014;179380.74;2;No;69263.1;547.0;No
15802274;55053.62;1;Yes;181757.19;686.0;No
15619953;105021.28;13;Yes;;;No
15724834;0.0;2;No;135795.53;498.0;No
15726776;111629.29;1;Yes;21807.16;705.0;No
15794468;0.0;2;No;121138.77;641.0;No
15806837;0.0;1;Yes;132540.33;669.0;No
15612087;106376.85;1;No;158264.62;671.0;No
15664754;131607.28;4;No;6981.43;640.0;Yes
15685150;167658.33;2;Yes;111138.25;799.0;No
15806546;0.0;1;Yes;22372.78;517.0;No
15724145;149318.55;1;Yes;140746.13;616.0;No
15671582;109869.32;1;Yes;154641.91;660.0;No
15591607;101827.07;1;Yes;167256.35;770.0;No
15654700;102967.41;1;Yes;128702.1;;Yes
15638068;0.0;2;Yes;67926.18;507.0;No
15604963;0.0;2;No;181461.46;661.0;No
15700174;83319.28;1;No;57769.2;733.0;No
15598275;0.0;2;Yes;199418.02;709.0;No
15567557;128243.03;1;Yes;11631.34;573.0;No
15635870;117721.02;1;No;192146.63;;Yes
15587233;73700.12;3;Yes;185750.02;457.0;Yes
15751297;0.0;2;Yes;161428.25;732.0;No
15600173;0.0;2;Yes;41447.86;595.0;No
15665629;0.0;2;Yes;20016.59;719.0;No
15628034;129101.3;1;Yes;23971.33;629.0;No
15643496;74197.38;2;Yes;96875.52;730.0;No
15800440;152968.73;1;No;82970.69;650.0;No
15596624;0.0;2;Yes;44377.65;662.0;No
15735222;0.0;2;Yes;73131.73;705.0;No
15727489;157320.51;1;Yes;62193.92;567.0;No
15733169;125265.61;1;Yes;161253.08;590.0;No
15649536;128015.83;1;Yes;58440.43;741.0;No
15742323;0.0;2;Yes;19823.02;541.0;No
15799964;139872.81;1;Yes;188795.85;669.0;No
15743760;131996.66;2;Yes;178747.43;850.0;No
15765643;124348.38;2;No;176984.34;725.0;No
15788776;132623.76;3;Yes;36292.94;588.0;Yes
15766734;0.0;1;Yes;95655.16;430.0;No
15577657;0.0;2;Yes;170886.17;732.0;No
15693381;135289.33;2;No;152956.33;533.0;No
15657829;168078.83;1;Yes;85028.36;806.0;Yes
15812720;130110.45;2;No;172097.95;807.0;No
15749528;0.0;2;No;170025.43;652.0;No
15692718;0.0;2;No;69227.42;738.0;No
15598485;28649.64;1;Yes;95140.62;567.0;No
15573741;95010.92;1;Yes;105227.86;698.0;No
15728829;102983.91;1;Yes;171770.58;509.0;No
15705343;0.0;1;Yes;28797.32;649.0;No
15771702;166118.45;2;Yes;127827.18;567.0;No
15677336;120043.13;1;Yes;132370.75;557.0;Yes
15788920;109196.67;2;Yes;55218.02;836.0;No
15739168;137411.29;1;No;161854.98;511.0;No
15805565;116927.89;1;Yes;21198.39;691.0;No
15721793;123936.54;1;Yes;23768.01;510.0;No
15685346;135889.13;1;Yes;165692.03;736.0;No
15722364;189026.53;2;Yes;56099.86;664.0;No
15591091;73348.56;1;Yes;157166.79;644.0;Yes
15663478;93694.42;1;Yes;79919.13;729.0;No
15722037;115462.02;1;No;42581.04;610.0;No
15661532;160566.11;2;No;27073.81;650.0;No
15778287;0.0;2;Yes;131772.51;;No
15814750;0.0;2;Yes;180595.02;629.0;No
15746341;0.0;2;Yes;42495.81;630.0;No
15737354;0.0;2;Yes;63708.07;554.0;No
15572021;80204.11;2;Yes;70223.22;798.0;No
15758039;0.0;2;No;104930.46;614.0;No
15721007;115130.34;1;No;129525.5;776.0;Yes
15748069;134467.26;1;Yes;113266.09;485.0;No
15647725;62055.17;15;Yes;;;Yes
15635598;0.0;2;No;168023.6;812.0;No
15690733;0.0;2;No;36697.48;608.0;Yes
15766826;146266.0;1;Yes;21903.62;824.0;Yes
15659931;123378.2;1;Yes;81431.99;637.0;Yes
15637118;140700.61;1;Yes;103557.93;684.0;No
15813504;146566.01;1;No;161407.48;;No
15601977;121250.04;1;No;79691.4;497.0;No
15626044;125155.83;2;Yes;106024.02;762.0;No
15777067;136770.67;1;No;43678.06;445.0;No
15681509;0.0;2;No;61761.77;679.0;No
15719352;170184.99;2;Yes;89593.26;754.0;No
15766609;0.0;2;Yes;167778.62;655.0;No
15716994;114739.92;1;Yes;85891.02;559.0;Yes
15579212;0.0;1;Yes;33676.48;638.0;Yes
15633525;0.0;2;No;125877.22;631.0;No
15773277;106836.67;2;Yes;84199.78;676.0;No
15644699;0.0;2;Yes;1099.95;850.0;No
15723721;140916.81;1;Yes;157711.18;543.0;No
15572777;86006.21;1;Yes;37973.13;780.0;No
15720943;114959.12;1;Yes;189362.39;747.0;Yes
15649744;123981.31;2;Yes;40546.15;628.0;No
15643828;0.0;2;Yes;91196.67;592.0;No
15692977;130700.92;2;No;77592.8;612.0;No
15766458;198113.86;1;Yes;69664.35;498.0;No
15572050;122831.58;1;Yes;24533.89;768.0;Yes
15815645;152303.66;2;Yes;175082.2;481.0;No
15719858;0.0;2;Yes;35701.06;659.0;No
15734312;0.0;2;Yes;149457.81;577.0;No
15642098;108960.0;2;Yes;111180.3;622.0;Yes
15630419;149961.11;1;Yes;57121.51;634.0;No
15734649;133295.98;1;Yes;22832.71;779.0;Yes
15611365;127661.69;1;No;60905.51;730.0;No
15687959;0.0;1;Yes;94862.93;573.0;No
15712121;154983.98;1;Yes;27738.01;657.0;No
15633877;95386.82;1;Yes;75732.25;706.0;No
15668767;0.0;2;Yes;195033.07;850.0;No
15665438;163159.85;1;No;15602.8;669.0;No
15665008;42712.87;2;Yes;28861.69;805.0;No
15734659;107978.4;2;Yes;155876.06;640.0;No
15783958;130922.81;2;No;2186.83;539.0;No
15661162;0.0;1;Yes;114539.67;526.0;Yes
15690182;113488.68;1;Yes;95611.74;635.0;Yes
15570835;112044.72;1;Yes;41229.73;491.0;Yes
15745827;132005.77;1;Yes;142940.39;617.0;No
15606076;123204.88;1;Yes;100538.8;718.0;No
15654870;0.0;2;Yes;99251.24;759.0;No
15672330;0.0;2;No;130446.65;678.0;No
15633213;0.0;1;No;144366.83;628.0;Yes
15578375;0.0;2;No;134441.6;628.0;No
15776985;112518.71;2;No;110421.31;652.0;No
15706637;0.0;2;No;121537.91;718.0;No
15814923;128578.52;1;Yes;193878.51;;No
15697201;0.0;1;Yes;156260.08;640.0;No
15793070;69974.66;2;Yes;188426.13;494.0;Yes
15716347;143625.83;2;No;176487.05;663.0;No
15724423;107193.82;2;No;38962.94;571.0;No
15637178;0.0;2;Yes;128378.04;803.0;No
15757867;176173.52;1;Yes;97045.32;570.0;Yes
15587562;130114.39;1;Yes;164017.89;484.0;No
15747265;171283.91;1;Yes;84136.12;598.0;No
15706036;132271.12;2;Yes;46562.02;552.0;No
15581620;0.0;3;Yes;78707.97;597.0;No
15651264;124425.99;1;No;118545.49;850.0;Yes
15793196;0.0;2;No;190294.12;759.0;No
15569503;0.0;2;Yes;159899.97;765.0;No
15640407;135827.33;2;Yes;131778.58;821.0;No
15727059;0.0;2;No;182547.04;476.0;No
15662758;97925.11;1;Yes;85000.32;620.0;No
15705918;0.0;2;Yes;59650.42;725.0;No
15654379;0.0;2;Yes;27435.41;588.0;No
15774336;111369.79;2;Yes;91947.74;648.0;No
15736760;0.0;1;No;152855.96;538.0;No
15654654;115182.84;2;Yes;177279.41;725.0;No
15746035;74237.2;2;No;195463.35;450.0;No
15810010;118448.15;2;Yes;53172.02;678.0;No
15642001;119530.52;1;Yes;119056.68;576.0;Yes
15749103;118907.6;1;No;47777.15;604.0;Yes
15601184;0.0;2;Yes;155248.62;604.0;No
15659501;142263.45;1;No;33730.43;753.0;No
15681180;156123.73;1;Yes;72990.62;771.0;No
15709199;0.0;1;Yes;184118.73;511.0;No
15703106;0.0;2;Yes;122488.59;575.0;No
15715414;102895.1;1;No;155665.76;658.0;No
15596303;0.0;2;Yes;53222.15;688.0;Yes
15729557;119984.07;1;Yes;191535.11;850.0;Yes
15711540;0.0;1;Yes;144375.0;712.0;No
15716605;103099.17;2;Yes;173276.62;710.0;No
15702669;117028.6;2;No;144680.18;663.0;No
15746704;136808.53;2;Yes;106642.97;638.0;No
15631310;0.0;1;Yes;91406.62;537.0;No
15580629;134837.58;1;Yes;192029.19;604.0;No
15808566;0.0;2;Yes;169122.54;516.0;No
15750264;105128.85;2;Yes;62972.13;757.0;No
15687884;88363.03;1;No;117946.3;677.0;No
15779059;119624.54;2;Yes;110472.12;670.0;No
15600575;0.0;2;Yes;47322.05;802.0;No
15786308;0.0;2;No;;;No
15677739;0.0;2;Yes;32845.32;562.0;No
15701164;90307.62;1;Yes;159235.29;506.0;No
15574830;128137.42;2;Yes;147635.33;633.0;Yes
15606003;0.0;2;Yes;3626.47;566.0;No
15705620;122453.37;2;Yes;138882.98;730.0;No
15570145;0.0;2;Yes;153983.99;763.0;No
15647570;120591.19;1;No;195123.94;640.0;No
15745375;72012.76;1;Yes;161333.13;640.0;No
15702277;106005.54;1;No;142995.32;650.0;No
15663168;110934.54;1;Yes;169287.99;665.0;No
15650258;113090.4;1;Yes;195649.79;479.0;No
15608387;0.0;2;Yes;103372.79;786.0;No
15665159;128213.96;2;Yes;188729.08;727.0;Yes
15808851;105609.17;1;No;105425.18;511.0;No
15627859;102609.0;1;Yes;163257.44;607.0;No
15771299;92053.0;1;Yes;164064.44;707.0;Yes
15675854;159304.07;1;No;155915.24;573.0;Yes
15575243;129068.54;2;Yes;187905.12;764.0;No
15730868;0.0;2;Yes;22750.17;747.0;No
15811985;0.0;2;No;55893.37;530.0;No
15645353;0.0;1;Yes;29818.2;607.0;No
15633141;174902.26;1;Yes;69079.85;696.0;No
15661526;110777.26;2;Yes;2383.59;815.0;No
15774393;0.0;2;Yes;26960.31;694.0;No
15622631;154409.74;1;Yes;49324.03;588.0;Yes
15701109;0.0;1;Yes;185210.63;663.0;No
15698442;122964.88;1;Yes;138231.7;719.0;No
15735799;137318.42;1;Yes;126144.96;527.0;No
15737414;123761.68;1;Yes;83910.4;647.0;No
15593241;0.0;2;Yes;159131.21;444.0;No
15628715;0.0;2;Yes;69676.55;709.0;No
15783276;0.0;2;Yes;168607.74;725.0;No
15783691;120171.58;1;Yes;125240.8;;No
15708139;139532.34;1;Yes;181294.39;575.0;No
15570943;133607.75;1;Yes;120586.32;711.0;No
15673055;0.0;2;Yes;6203.66;494.0;No
15697307;0.0;2;Yes;79078.91;588.0;No
15694129;100032.52;1;Yes;5159.21;569.0;Yes
15802368;0.0;1;Yes;126012.57;608.0;No
15593897;160599.06;2;Yes;28391.52;650.0;No
15603674;0.0;2;Yes;149370.93;803.0;No
15642997;147149.59;1;Yes;87816.86;655.0;No
15794253;138190.13;2;No;146511.2;832.0;No
15659557;167738.82;2;Yes;9903.42;811.0;No
15684865;143773.07;1;Yes;130827.88;771.0;No
15646756;74963.5;1;Yes;32770.56;;No
15589563;118899.45;2;No;41409.36;531.0;No
15715597;97234.58;1;Yes;188997.08;679.0;No
15727499;129118.5;2;No;139435.12;666.0;No
15635597;0.0;2;Yes;155294.17;644.0;No
15724223;0.0;1;No;10034.77;545.0;Yes
15597394;0.0;1;No;99984.86;668.0;No
15715638;27517.15;2;No;2746.41;824.0;No
15571002;129605.99;1;No;69865.49;706.0;No
15701074;112330.83;1;Yes;91001.02;629.0;No
15760085;126384.42;1;Yes;198129.36;684.0;No
15696834;0.0;2;No;121451.21;530.0;No
15781619;0.0;1;Yes;134964.85;785.0;Yes
15640106;124339.9;1;No;193309.58;613.0;No
15755521;90044.32;2;No;187604.97;660.0;Yes
15752300;148826.32;1;Yes;79450.61;607.0;No
15716082;152685.4;1;No;183656.12;703.0;No
15566111;0.0;1;Yes;48963.59;596.0;No
15632264;0.0;2;Yes;26260.98;476.0;No
15766663;0.0;2;Yes;28188.96;639.0;No
15742886;138023.79;2;No;117060.2;642.0;No
15576022;0.0;2;No;80630.32;565.0;No
15711398;0.0;2;Yes;89566.64;525.0;No
15730793;111009.32;1;Yes;155905.79;699.0;Yes
15688395;0.0;2;No;156153.27;582.0;No
15674433;115265.14;1;No;191627.85;636.0;No
15628697;160736.63;1;No;93503.02;631.0;No
15792660;116248.88;1;Yes;105140.92;614.0;No
15638424;150725.53;2;No;113656.85;661.0;No
15685872;146652.01;1;Yes;173486.39;727.0;No
15586880;122545.65;2;Yes;42050.24;;No
15637411;0.0;2;No;126551.65;749.0;No
15657830;87624.03;2;Yes;149401.33;663.0;No
15740345;41473.33;1;Yes;112979.6;657.0;Yes
15628420;80462.24;1;No;150422.35;660.0;No
15652782;101099.9;2;No;193476.04;678.0;No
15641114;130091.5;1;Yes;120031.29;701.0;No
15660147;46161.18;1;Yes;79577.4;;No
15792008;0.0;2;No;158918.03;555.0;No
15766044;120688.61;1;Yes;24770.22;642.0;Yes
15592222;80001.23;1;No;135180.11;505.0;No
15742834;0.0;1;Yes;10908.33;640.0;No
15590268;95772.97;1;Yes;112781.5;529.0;No
15688264;0.0;2;Yes;41263.69;;No
15567078;66201.96;1;Yes;79458.12;789.0;No
15746333;0.0;3;Yes;6554.97;562.0;Yes
15805112;82259.29;1;Yes;8996.97;578.0;No
15807340;131023.76;2;No;55072.93;525.0;No
15667896;151226.18;2;Yes;136129.49;833.0;No
15656921;0.0;2;No;152298.28;850.0;No
15607040;88736.44;2;Yes;67020.03;593.0;No
15759915;87772.52;1;Yes;188516.45;814.0;No
15599410;0.0;2;Yes;168219.75;721.0;No
15774507;119013.86;1;Yes;103421.91;574.0;No
15719479;0.0;2;Yes;42442.21;619.0;No
15693764;136298.65;1;Yes;144593.3;663.0;Yes
15652955;0.0;1;Yes;35113.08;678.0;No
15692750;129818.39;3;Yes;9217.55;629.0;Yes
15752137;134944.0;1;Yes;117036.38;648.0;No
15732307;124067.32;1;Yes;77906.87;694.0;No
15646161;0.0;2;Yes;183318.79;673.0;No
15809999;150300.65;14;Yes;;;No
15671124;120383.41;1;Yes;24903.09;599.0;No
15607990;175735.5;1;Yes;157337.29;760.0;No
15604551;0.0;2;Yes;90876.95;732.0;No
15672056;140080.32;3;Yes;157908.19;710.0;Yes
15676526;88772.87;1;Yes;168822.01;608.0;No
15571571;127331.46;3;Yes;176433.6;680.0;No
15688337;118129.87;1;Yes;160277.65;721.0;No
15731829;0.0;2;Yes;25662.27;616.0;No
15760090;0.0;2;Yes;131097.9;640.0;No
15749328;0.0;2;Yes;46807.62;697.0;Yes
15640855;113574.61;2;Yes;103396.08;729.0;No
15637461;0.0;2;Yes;77951.84;758.0;No
15597602;137946.39;1;Yes;72467.99;619.0;Yes
15665766;133191.19;2;No;53289.49;698.0;No
15708791;85534.83;1;No;169137.24;584.0;No
15713770;63873.56;1;Yes;83753.64;586.0;No
15672945;136425.18;1;Yes;81102.81;661.0;No
15768193;146050.97;2;No;86424.57;585.0;No
15607263;0.0;1;No;13288.46;788.0;Yes
15597885;0.0;2;Yes;57675.88;772.0;No
15732476;0.0;2;No;125698.97;600.0;No
15720924;0.0;1;Yes;75503.6;585.0;No
15664270;142084.04;4;Yes;188305.85;692.0;Yes
15717937;99906.89;1;No;24983.39;554.0;No
15605534;95560.04;1;No;72628.84;644.0;Yes
15695148;0.0;2;Yes;62023.1;614.0;No
15811594;128929.88;1;Yes;198069.71;660.0;No
15648479;0.0;2;Yes;166830.71;655.0;No
15751926;87807.29;2;Yes;64613.81;821.0;No
15788224;123949.75;1;No;110881.56;669.0;No
15726589;82531.11;1;Yes;114092.52;540.0;No
15815628;113899.92;1;No;80215.2;711.0;No
15638159;86607.39;1;No;19825.09;649.0;No
15692416;143542.36;3;Yes;141959.11;358.0;Yes
15570932;137780.74;2;Yes;119100.05;666.0;Yes
15724466;84113.41;1;Yes;197548.63;744.0;No
15620505;97378.54;1;Yes;71405.17;594.0;No
15756668;98415.37;1;Yes;110520.48;706.0;No
15647191;0.0;2;Yes;7824.31;677.0;No
15670496;0.0;2;No;108008.05;655.0;No
15638610;117325.54;1;Yes;155799.86;635.0;Yes
15760294;145150.28;1;Yes;64869.32;512.0;Yes
15672930;0.0;2;Yes;31921.95;722.0;No
15614834;141751.82;1;No;61531.86;619.0;No
15607176;0.0;1;Yes;173940.59;674.0;No
15814675;128264.03;1;Yes;61792.76;642.0;Yes
15623346;0.0;2;Yes;31422.69;820.0;No
15800062;0.0;1;No;25867.67;850.0;Yes
15793046;90413.12;1;Yes;20555.21;619.0;No
15656683;0.0;1;No;63584.55;551.0;Yes
15792176;92053.44;1;Yes;143681.83;698.0;No
15746410;0.0;2;Yes;150580.88;432.0;No
15731026;100062.16;2;Yes;109201.43;683.0;No
15569654;51293.47;1;No;35534.68;850.0;No
15735632;0.0;1;Yes;63736.17;571.0;No
15718064;0.0;2;No;117173.8;635.0;No
15733705;92472.1;2;No;126434.61;577.0;No
15699415;150213.71;1;Yes;120668.46;618.0;Yes
15629133;0.0;2;Yes;126838.7;579.0;No
15565878;0.0;2;Yes;197963.46;631.0;No
15586757;75170.54;1;Yes;37898.5;801.0;No
15698816;72535.45;1;Yes;103931.49;721.0;No
15653773;164496.99;1;Yes;163327.27;457.0;No
15752809;116121.67;1;Yes;61602.42;702.0;No
15588090;107494.86;2;Yes;140937.91;726.0;Yes
15725002;0.0;2;Yes;20306.79;749.0;No
15677435;98263.46;2;Yes;164717.95;647.0;No
15778694;105249.76;2;Yes;23491.09;638.0;No
15574283;0.0;2;No;64014.24;580.0;No
15715465;77776.39;1;Yes;177737.07;714.0;No
15756241;152509.25;1;Yes;136915.15;767.0;No
15719898;154872.08;2;Yes;32044.64;556.0;No
15777855;0.0;2;No;75204.21;649.0;No
15646366;120586.54;1;No;20491.15;;No
15644446;0.0;1;No;8814.69;672.0;No
15707861;85216.61;1;Yes;117369.52;520.0;Yes
15706764;0.0;2;Yes;3701.63;560.0;No
15736533;124053.03;1;Yes;118591.67;730.0;No
15797595;131569.63;1;Yes;103970.58;709.0;No
15636767;0.0;1;Yes;22487.45;665.0;No
15738497;107726.93;2;Yes;153064.87;729.0;No
15584364;59486.31;1;Yes;163944.18;652.0;Yes
15609676;167924.95;1;Yes;43024.64;718.0;No
15680685;165257.2;1;No;134822.05;751.0;No
15775625;0.0;1;Yes;74835.65;596.0;No
15750156;104568.41;1;Yes;8059.44;662.0;Yes
15789582;0.0;1;Yes;64593.07;587.0;No
15688563;141989.27;2;Yes;26116.82;694.0;No
15601787;103711.56;1;No;192464.21;641.0;Yes
15710053;140406.68;2;No;57164.19;667.0;No
15714750;92578.14;2;No;70810.6;;No
15779423;70657.61;2;Yes;76476.05;716.0;No
15787907;137227.04;3;Yes;149097.38;719.0;Yes
15631481;79563.36;2;Yes;172200.91;673.0;No
15674671;128410.71;2;Yes;181718.73;;No
15747503;184552.12;1;Yes;68860.3;705.0;Yes
15737047;0.0;1;Yes;73881.68;754.0;Yes
15611786;0.0;1;No;134483.07;668.0;No
15796910;0.0;1;No;84106.17;625.0;Yes
15710671;137361.96;1;No;183682.09;786.0;No
15644179;0.0;2;Yes;50560.45;606.0;Yes
15764726;137583.04;1;No;5791.85;563.0;No
15773520;92599.55;2;Yes;167336.78;672.0;No
15604588;0.0;2;No;179360.76;850.0;No
15725355;0.0;1;No;104889.3;439.0;No
15689288;0.0;2;Yes;182612.38;630.0;No
15809837;135392.31;2;Yes;172852.06;430.0;Yes
15783615;129370.91;4;Yes;47775.34;630.0;Yes
15707974;48387.0;1;Yes;184796.84;815.0;No
15795936;0.0;2;Yes;;;No
15773146;137998.2;2;No;168989.77;652.0;No
15762218;0.0;2;No;145894.9;701.0;No
15659677;142382.03;1;Yes;62086.62;746.0;No
15801265;57784.22;1;Yes;197804.0;689.0;Yes
15620000;121303.77;2;Yes;59325.21;760.0;No
15726855;116585.97;1;Yes;189428.75;805.0;Yes
15695679;104349.45;1;No;79503.05;776.0;No
15604804;127305.5;1;Yes;120037.36;516.0;No
15745266;0.0;1;No;73562.05;434.0;Yes
15575060;0.0;2;Yes;182257.61;797.0;No
15780961;178718.19;2;Yes;22388.0;735.0;No
15714634;89900.24;2;Yes;175477.03;837.0;No
15810878;141786.78;1;No;147797.54;537.0;No
15655339;142120.91;1;Yes;79616.37;566.0;No
15748856;107209.73;1;Yes;112340.2;664.0;No
15793688;201009.64;1;Yes;158032.5;669.0;Yes
15744529;0.0;2;Yes;115291.86;510.0;No
15667944;86843.61;1;No;159830.58;679.0;No
15728605;0.0;2;No;26543.28;697.0;No
15610903;125341.69;1;Yes;79547.39;560.0;No
15726250;166328.65;2;No;22614.19;508.0;No
15665378;0.0;2;Yes;73457.55;499.0;No
15673790;109200.74;2;No;165990.44;498.0;No
15594812;137794.18;14;No;;;No
15771668;185966.64;1;No;9445.42;578.0;Yes
15741693;130661.96;1;Yes;101918.96;693.0;No
15593470;166287.85;1;Yes;23305.85;576.0;No
15755018;109819.16;2;Yes;154491.39;568.0;No
15603065;0.0;2;Yes;15766.1;751.0;No
15744606;93833.86;1;No;10417.87;832.0;No
15605666;110717.38;1;Yes;9398.45;720.0;No
15780362;119960.29;2;Yes;103068.22;607.0;No
15658364;134590.21;1;Yes;46253.65;807.0;No
15749807;0.0;2;Yes;124202.26;516.0;No
15739514;0.0;14;Yes;;;No
15585047;160376.61;1;No;196853.11;715.0;No
15738605;123642.36;1;Yes;49725.16;634.0;Yes
15688849;108019.27;3;Yes;184524.65;609.0;Yes
15701280;0.0;1;No;78498.04;576.0;Yes
15794413;0.0;2;No;878.87;416.0;No
15754267;108805.42;2;No;123825.83;697.0;No
15666163;100421.1;1;Yes;101141.28;695.0;No
15592230;0.0;2;Yes;137309.06;620.0;No
15580366;118614.6;2;Yes;172601.62;566.0;No
15590683;172325.67;1;No;45438.38;660.0;No
15692226;142905.51;1;Yes;58134.97;705.0;No
15715750;113063.83;1;No;53072.49;646.0;Yes
15782390;0.0;1;Yes;155155.25;621.0;No
15791513;138937.35;1;Yes;101617.64;647.0;Yes
15595657;95001.33;1;No;123202.99;649.0;No
15567630;100275.88;13;Yes;;;Yes
15801072;0.0;2;Yes;151316.37;654.0;No
15618225;116993.43;2;Yes;168816.22;741.0;No
15646091;95140.44;2;Yes;123181.44;560.0;Yes
15626147;144976.5;13;No;;;Yes
15646310;143582.89;1;Yes;22527.27;684.0;No
15724127;141581.71;2;No;98309.27;790.0;No
15682868;99816.46;1;Yes;163989.66;850.0;Yes
15600720;115144.68;1;Yes;188905.43;652.0;No
15745527;93147.0;2;Yes;66214.13;;No
15628007;0.0;2;No;53379.52;653.0;No
15794560;0.0;1;Yes;133501.94;550.0;No
15589380;114446.84;2;Yes;87308.18;713.0;No
15616152;185513.67;1;Yes;27438.83;754.0;No
15746139;139451.67;1;No;63142.12;596.0;No
15654074;119315.75;1;Yes;150468.35;653.0;No
15779207;125495.64;2;Yes;68807.47;500.0;No
15581525;83501.66;2;Yes;128841.31;775.0;No
15774551;112029.83;1;Yes;186948.35;772.0;No
15698932;137452.09;1;Yes;189543.9;756.0;No
15570060;132558.26;1;Yes;67046.83;586.0;Yes
15662501;91246.53;1;Yes;60017.46;583.0;Yes
15587297;0.0;2;Yes;85411.01;507.0;No
15649078;111837.78;2;Yes;110805.79;850.0;No
15617454;0.0;2;No;144978.47;684.0;No
15707567;145338.76;1;No;91936.1;732.0;Yes
15777033;0.0;2;Yes;105448.74;524.0;No
15596339;140014.42;1;No;86350.97;422.0;No
15728608;91025.58;2;No;163783.0;688.0;No
15731478;87842.98;1;No;92223.59;712.0;No
15686885;124655.59;2;No;79792.3;777.0;No
15589435;0.0;2;Yes;143204.41;784.0;No
15694395;138740.24;14;No;;;No
15628530;156864.2;2;No;88890.75;694.0;No
15770631;167385.81;1;Yes;56307.51;730.0;No
15669219;104356.38;1;Yes;94498.82;588.0;No
15738063;0.0;2;Yes;18581.84;631.0;No
15570895;163548.07;1;Yes;38866.85;608.0;No
15801904;143988.0;2;Yes;;;Yes
15756481;118336.14;1;Yes;184691.77;636.0;No
15763515;0.0;2;Yes;162523.66;513.0;No
15590234;0.0;1;Yes;1262.83;697.0;Yes
15611973;0.0;2;Yes;118752.6;804.0;No
15680112;131504.73;1;Yes;189560.43;473.0;No
15585599;0.0;2;No;141872.52;530.0;No
15674442;157761.56;1;No;147759.84;;No
15663164;116150.65;3;Yes;84358.71;663.0;Yes
15611635;0.0;1;No;185366.56;678.0;No
15613786;0.0;2;Yes;167036.94;818.0;No
15749688;0.0;2;No;40889.14;541.0;No
15785559;133237.21;1;Yes;111032.79;678.0;Yes
15590344;151691.44;2;Yes;172810.51;708.0;No
15583681;76665.71;2;Yes;163809.08;616.0;No
15631512;149989.39;1;Yes;42330.58;597.0;No
15696355;125489.4;1;Yes;118570.53;;No
15677146;142243.54;2;Yes;33074.51;728.0;No
15566735;108913.84;2;Yes;140460.01;548.0;No
